headline,source_name,datetime,leaning
Restoration videos provide a soothing distraction in a time of great uncertainty,latimes.com,2024-11-05,Left
Wall Street drifts ahead of election day and a manic week for markets,latimes.com,2024-11-04,Left
Letters to the Editor: A wounded nation votes in an election one candidate says is rigged. God help us,latimes.com,2024-11-05,Left
California election officials cope with ballot glitches and vote count challenges as election draws to a close,latimes.com,2024-11-05,Left
Trump or Harris? Voters near a final decision in historic presidential election,latimes.com,2024-11-05,Left
America has been divided far too long. The way forward is together,latimes.com,2024-11-05,Left
Election deniers are already out in full force. What will happen next?,latimes.com,2024-11-05,Left
Boeing factory workers vote to accept contract and end more than 7-week strike,latimes.com,2024-11-04,Left
How do you register new voters? This group is using regional Mexican music,latimes.com,2024-11-04,Left
Women are voting early. Will they deliver the election for Kamala Harris?,latimes.com,2024-11-04,Left
U.S.-bound migrants say the election doesn't matter: 'You’re going to suffer whoever is president',latimes.com,2024-11-04,Left
"Free child care? Yes, but only on election day",latimes.com,2024-11-04,Left
Moldova's diaspora tipped the scales in pivotal presidential election runoff,latimes.com,2024-11-04,Left
A gay couple’s messy surrogacy journey is just the start of this very funny novel,latimes.com,2024-11-04,Left
Vote at the museum: L.A. arts and culture this week,latimes.com,2024-11-04,Left
'We’re very connected': Mia Farrow and Patti LuPone on friendship and Broadway,latimes.com,2024-11-04,Left
How first time Latine voters are shaping local elections,latimes.com,2024-11-04,Left
Stressed about the election? Here are some tips,latimes.com,2024-11-04,Left
Column: The case against Donald Trump is clear. Here's the case for Kamala Harris,latimes.com,2024-11-04,Left
"Cal State University system shifts focus to careers, not just degrees",latimes.com,2024-11-03,Left
Column: Prepare for the Big Lie 2.0: Watch how Trump started his effort to steal the 2020 election,latimes.com,2024-11-03,Left
"For these experts, social media won't help call 2024 election: 'That's not a source'",latimes.com,2024-11-03,Left
"Battleground Arizona: A final push on abortion, immigration in whisker-thin presidential race",latimes.com,2024-11-03,Left
Teens 16 and 17 get to vote in two Alameda County school board races,latimes.com,2024-11-03,Left
Trump's culture of retribution has swept through American life,latimes.com,2024-11-03,Left
Opinion: What do women want? Not Donald Trump,latimes.com,2024-11-03,Left
Battleground Nevada: Economic anxiety is visceral among the state's voters,latimes.com,2024-11-03,Left
"House Speaker Johnson says GOP may try to repeal CHIPS Act, then rephrases",latimes.com,2024-11-02,Left
"In Georgia, Democrats hope to win a state they flipped in 2020. Do Republicans have the edge?",latimes.com,2024-11-02,Left
Ofrendas and recipes: How The Times celebrated Día de Muertos,latimes.com,2024-11-02,Left
'You Can't Be Neutral on a Moving Train' and more election day viewing ideas,latimes.com,2024-11-01,Left
Trump is using election lies to lay the groundwork for challenging 2024 results if he loses,latimes.com,2024-11-02,Left
"If he's reelected, how far will Trump push his supporters this time?",latimes.com,2024-11-02,Left
L.A. city leaders look to borrow money to cover soaring legal payouts,latimes.com,2024-11-02,Left
Will Harris or Trump win next week? Questions still up in the air may be decisive,latimes.com,2024-11-02,Left
"Latinx Files: On borders, Beyoncé and 'Freedom'",latimes.com,2024-11-01,Left
Letters to the Editor: Readers discuss The Times' non-endorsement in the presidential race,latimes.com,2024-11-02,Left
Shasta County faces another pivotal election — and more uncertainty over voting,latimes.com,2024-11-02,Left
"Tacos, tonics and 'shadow work': L.A.'s answer to election anxiety",latimes.com,2024-11-02,Left
"'Wild and crazy ride': The stunning, exhausting presidential race we all just witnessed",latimes.com,2024-11-02,Left
Granderson: Trump would gut Social Security and Medicare just as boomers need them,latimes.com,2024-11-01,Left
Latinos in L.A.’s gentrifying Frogtown are fighting back. Solutions aren’t easy,latimes.com,2024-11-01,Left
Trump and Vance make anti-transgender attacks central to their campaign's closing argument,latimes.com,2024-11-01,Left
Plant sweet peas and wildflower seeds now for unforgettable spring blooms,latimes.com,2024-11-01,Left
Mailbag: Happy to vote from afar and to prove his identity,latimes.com,2024-10-31,Left
Banned rainbows and 'forced outing.' Will elections reshape this relentless school board?,latimes.com,2024-11-01,Left
"Letters to the Editor: I'm a Republican who worked for Barry Goldwater in 1964. In 2024, I'm voting for the Democrat",latimes.com,2024-11-01,Left
Opinion: Why I'm voting for Donald Trump,latimes.com,2024-11-01,Left
Column: Is Ted Cruz Texas toast? Democrats would sure like to think so,latimes.com,2024-11-01,Left
"Waves of rocket fire from Lebanon hit Israel, killing 7 in deadliest strikes since Israeli invasion",latimes.com,2024-10-31,Left
Lakers star LeBron James endorses Kamala Harris for president,latimes.com,2024-10-31,Left
Willy Chavarria is Menswear Designer of the Year again. He has a message for America,latimes.com,2024-10-31,Left
Review: Civic duty leads to an inconvenient moral quagmire in Clint Eastwood's 'Juror #2',latimes.com,2024-10-31,Left
A 'golden era of Dodgers baseball',latimes.com,2024-10-31,Left
Iowa election officials sued by 4 naturalized citizens who say their right to vote was harmed,latimes.com,2024-10-31,Left
An old tradition of holding ballot parties leads to a powerful O.C. voting block,latimes.com,2024-10-30,Left
"Who really loves America, Donald or Kamala?",latimes.com,2024-10-31,Left
Opinion: What Venezuela's turn away from democracy means for U.S. migration,latimes.com,2024-10-31,Left
"Opinion: Happy Halloween? Living with unease, uncertainty and the uncanny in a scary season",latimes.com,2024-10-31,Left
Letters to the Editor: Kamala Harris isn't fear-mongering. She's telling the truth about Trump,latimes.com,2024-10-31,Left
Here are the 100 California residents giving the most in the race for the White House,latimes.com,2024-10-31,Left
Election stressing you out? Here are 5 psychologist-approved tips to make you feel better,latimes.com,2024-10-31,Left
"Bradley Whitford on 'The Handmaid's Tale,' 'The West Wing' and campaigning for Harris",latimes.com,2024-10-31,Left
"U.S. economic growth remains impressive. It's the envy of the world, except at home",latimes.com,2024-10-30,Left
Election day is around the corner. Here are the L.A. Times endorsements,latimes.com,2024-10-30,Left
Santa Ana punts question of admonishing a councilman until after election,latimes.com,2024-10-29,Left
I am on the L.A. Times Editorial Board. Here's why our endorsements matter,latimes.com,2024-10-30,Left
Election and law enforcement officials brace for Nov. 5 as early voter L.A. turnout is slow so far,latimes.com,2024-10-30,Left
Abcarian: Many could vote against Kamala Harris over the war in Gaza. Here's why that's a mistake,latimes.com,2024-10-30,Left
He's an expert on political violence. He warns of a rise in 'violent populism,latimes.com,2024-10-30,Left
Boiling Point: California's role in the global fight to protect nature,latimes.com,2024-10-29,Left
California is an old haunt for horror films. Which ones tingle your spine?,latimes.com,2024-10-29,Left
Column: Has Trump just repeated the P.R. disaster that cost Herbert Hoover his reelection?,latimes.com,2024-10-29,Left
Column: How an 'American Cholo' went from Hillary Clinton fan to Trump voter,latimes.com,2024-10-29,Left
2024 Día de Muertos at Hollywood Forever Cemetery,latimes.com,2024-10-28,Left
Protect Huntington Beach delivers signatures against children's book review board to City Hall,latimes.com,2024-10-28,Left
Opinion: Voters with a 'party-over-reality' bias may play a decisive role in the election,latimes.com,2024-10-29,Left
"Column: Here are the billionaires in thrall to Trump, and why",latimes.com,2024-10-29,Left
Opinion: The U.S. alone is saddled with an electoral college. How did that happen?,latimes.com,2024-10-29,Left
"Election news is heavy on video clips. Go deeper with these 10 docs, series and specials",latimes.com,2024-10-29,Left
"The rest of the world, too, anxiously awaits U.S. election results",latimes.com,2024-10-29,Left
Bad Bunny backs Harris after comedian's 'island of garbage' remarks at Trump rally,latimes.com,2024-10-28,Left
"Trump doubles down on hate, promising an America of pain and fear",latimes.com,2024-10-28,Left
LACMA announces opening date for David Geffen Galleries: L.A. arts and culture this week,latimes.com,2024-10-28,Left
"L.A. Times, Washington Post see subscription cancellations over not endorsing in presidential race",latimes.com,2024-10-28,Left
Newsom aims to help Hollywood flip the script on industry decline,latimes.com,2024-10-28,Left
Granderson: Trump's rally lineup tells voters all they need to know,latimes.com,2024-10-28,Left
Puerto Rico angry after a U.S. comedian calls it 'a floating island of garbage' at a Trump rally,latimes.com,2024-10-28,Left
Column: Listen to Trump's former aides: He'd be far more dangerous in a second term,latimes.com,2024-10-28,Left
Migrant families separated under Trump still feel the fallout and fear his return to office,latimes.com,2024-10-27,Left
Bolivia's former president Evo Morales claims his car was shot at in attempted assassination,latimes.com,2024-10-27,Left
"Uruguay's elections buck the Latin American trend, offering voters a choice between 2 moderates",latimes.com,2024-10-27,Left
The Sierra Club's California members are torn over its mission. Can a new leader forge consensus?,latimes.com,2024-10-27,Left
There's a new reason your neighbors bought a weapon — gun culture 3.0,latimes.com,2024-10-27,Left
Letters to the Editor: I'm from a military family. Generals warning of a president's fascism is a really big deal,latimes.com,2024-10-27,Left
This Democrat pulled off one of the country's biggest upsets. Can she win again in Trump country?,latimes.com,2024-10-27,Left
Every fascism alarm bell is going off on Donald Trump,latimes.com,2024-10-26,Left
Measure G divided the supes and scrambled allegiances. Will the rift outlast the election?,latimes.com,2024-10-26,Left
Georgia's opposition disputes result of election that could take it toward EU or Russia,latimes.com,2024-10-26,Left
Trump denigrates Detroit while rallying in a suburb of Michigan's largest city,latimes.com,2024-10-26,Left
"Russian actors made fake video depicting mail-in ballots for Trump being destroyed, FBI says",latimes.com,2024-10-26,Left
Día de los Muertos and a new 'Spanish Dracula' score: The best of L.A. arts this weekend,latimes.com,2024-10-25,Left
Kamala Harris' politics of joy give way to a closing pitch focused on fear,latimes.com,2024-10-26,Left
Simone Biles honored in L.A. as champion for kids. Will the GOAT return to compete in 2028 Olympics?,latimes.com,2024-10-25,Left
"Beyoncé delivers a speech backing Harris, emphasizing abortion rights",latimes.com,2024-10-25,Left
"L.A. Times owner's decision not to endorse in presidential race sparks resignations, questions",latimes.com,2024-10-25,Left
Mailbag: Aquarium would be a better use of Lower Castaways site,latimes.com,2024-10-24,Left
The World Series (and traffic) returns to L.A. Stay sharp!,latimes.com,2024-10-24,Left
Column: Garvey had better luck against the Yankees in 1981 than he will in the November election,latimes.com,2024-10-25,Left
Column: Hitler-splaining. F-Bombs. Fake headlines. An election week in the media like no other,latimes.com,2024-10-25,Left
"Obama appears with Harris, Trump calls Nov. 5 'Liberation Day' in race's final days",latimes.com,2024-10-24,Left
California can't be smug: A Trump victory could ruin the lives of millions of our neighbors,latimes.com,2024-10-24,Left
The battle for Congress could be decided by two Orange County districts,latimes.com,2024-10-24,Left
Apodaca: A call for compassion as O.C. elections near,latimes.com,2024-10-23,Left
Letters to the Editor: Kamala Harris' imperfections vs. Trump's dangerous incompetence,latimes.com,2024-10-24,Left
Letters to the Editor: Defeating Trump isn't enough. No Republican deserves to win,latimes.com,2024-10-24,Left
Letters to the Editor: 'Gutted': Readers react to The Times' non-endorsement in the presidential race,latimes.com,2024-10-24,Left
What's scarier than Halloween? Being a poll worker during a presidential election,latimes.com,2024-10-23,Left
"To keep deepfakes from infiltrating its site, Yahoo News enlists help from McAfee",latimes.com,2024-10-23,Left
"Letters to the Editor: No, the polls didn't predict Hillary Clinton would win in 2016",latimes.com,2024-10-23,Left
"In Kamala Harris' Berkeley, political activism is part of growing up",latimes.com,2024-10-23,Left
A judge aims to fast-track VA housing at West L.A. campus,latimes.com,2024-10-22,Left
"From penis size to french fries, Trump gives MAGA base what it wants",latimes.com,2024-10-22,Left
Column: Inside the abortion case that prompted a federal judge to call Florida officials 'stupid',latimes.com,2024-10-22,Left
Opinion: President Vance? Brace yourself for it. Trump is already deteriorating,latimes.com,2024-10-22,Left
An American Southwest road trip to find the political soul of Latinos,latimes.com,2024-10-21,Left
Everyone else enjoys Southern California trips. Why not you? Here are 11 staycation ideas.,latimes.com,2024-10-20,Left
CVS workers strike at 7 Southern California stores for better pay and healthcare,latimes.com,2024-10-20,Left
Joni Mitchell rouses the Hollywood Bowl with an epic 3-hour Joni Jam (and F-bomb Trump diss),latimes.com,2024-10-20,Left
Harris tells Black churchgoers people must show compassion in their daily lives,latimes.com,2024-10-20,Left
"Opinion: I door knocked for normal Republicans in my home state. Wyoming, what happened to you?",latimes.com,2024-10-20,Left
Opinion: Top 10 reasons not to vote for Donald Trump,latimes.com,2024-10-20,Left
I spent 3 days in the 'blue wall' states. Here's what voters told me,latimes.com,2024-10-20,Left
"Our election endorsements are really helpful. Read them, even if you disagree",latimes.com,2024-10-19,Left
"Labor, religious leaders square off over City Hall's affordable housing rules",latimes.com,2024-10-19,Left
Biden says Western allies must keep aiding Ukraine as he meets European partners before election,latimes.com,2024-10-18,Left
Latinx Files: The economic consequences of mass deportation,latimes.com,2024-10-18,Left
Around Town: Voting Center locations in coastal O.C. announced,latimes.com,2024-10-18,Left
Why you should stop looking at 2024 election polls in the coming weeks,latimes.com,2024-10-19,Left
"Zelensky says 10,000 North Koreans could join Russian forces in Ukraine",latimes.com,2024-10-17,Left
Mailbag: Sunset Bridge was worth the wait,latimes.com,2024-10-17,Left
Union drive at Wells Fargo heats up as employees allege intimidation tactics,latimes.com,2024-10-17,Left
Plaschke: Done deal! Dodgers are a lock to finish off Mets and advance to World Series,latimes.com,2024-10-17,Left
Harris has been called 'soft' and 'tough' on crime. What does her record show?,latimes.com,2024-10-18,Left
